"SPOT.Close","NFLX.Close","NVDA.Close","META.Close","AAPL.Close","X005930.KS.Close","MSFT.Close","GOOG.Close"
138.710006713867,426.700012207031,7.10024976730347,185.130004882812,68.7574996948242,49850,171.419998168945,63.8154983520508
137.839996337891,424.989990234375,7.23974990844727,190.070007324219,70.7425003051758,49350,174.550003051758,63.9654998779297
140.25,421.380004882812,7.42700004577637,187.5,70.7925033569336,49850,174.050003051758,63.7939987182617
139.779998779297,403.829986572266,7.28399991989136,182.910003662109,69.6449966430664,50100,169.809997558594,61.6834983825684
155.779998779297,411.890014648438,7.46150016784668,194.190002441406,71.932502746582,50000,177.429992675781,67.0739974975586
151.570007324219,419.850006103516,7.30700016021729,204.710006713867,73.4499969482422,49272.2222222222,179.210006713867,67.4329986572266
144.839996337891,415.269989013672,7.06949996948242,202.270004272461,72.2675018310547,49211.6959064327,174.570007324219,66.0305023193359
145.309997558594,428.149993896484,7.28224992752075,205.259994506836,73.2900009155273,48500,178.839996337891,66.3399963378906
145.020004272461,424.679992675781,7.3435001373291,207.070007324219,74.3899993896484,49091.6959064327,180.759994506836,67.5554962158203
148.479995727539,434.260009765625,7.44474983215332,208.470001220703,75.1575012207031,49200,182.539993286133,67.3649978637695
148.039993286133,436.529998779297,7.62174987792969,211.259994506836,75.9349975585938,48800,183.600006103516,68.6279983520508
152.149993896484,435.549987792969,7.8125,212.350006103516,77.5325012207031,48800,184.679992675781,69.4185028076172
156.020004272461,440.519989013672,8.06550025939941,213.179992675781,78.7525024414062,48400,186.740005493164,70.1630020141602
153.940002441406,431.820007324219,7.80249977111816,210.100006103516,77.8525009155273,47900,182.509994506836,68.7870025634766
148.979995727539,438.269989013672,7.78000020980835,205.100006103516,76.9124984741211,48550,179.75,67.4664993286133
152.070007324219,441.950012207031,8.0305004119873,206.809997558594,77.3850021362305,48000,180.529998779297,67.8065032958984
158.830001831055,454.190002441406,8.49075031280518,210.880004882812,76.9274978637695,47850,183.160003662109,68.6595001220703
161.429992675781,452.579986572266,8.7502498626709,213.190002441406,78.7399978637695,48800,184.910003662109,69.1969985961914
175.029998779297,451.040008544922,8.80550003051758,216.880004882812,78.2850036621094,50300,183.630004882812,68.6742477416992
189.800003051758,447.670013427734,8.97000026702881,229.970001220703,79.807502746582,50000,185.660003662109,70.3359985351562
192.740005493164,436.25,8.77525043487549,231.389999389648,79.2125015258789,49950,183.429992675781,70.1399993896484
190.169998168945,429.320007324219,9.02624988555908,234.910003662109,79.7225036621094,48750,183.509994506836,70.5210037231445
176.211500549316,431.003001403809,8.59972507953644,223.377500915527,79.53762550354,48850,183.67200012207,70.3003128051758
191,414.769989013672,8.71774959564209,232.199996948242,79.182502746582,49250,181.570007324219,70.8509979248047
185.949996948242,419.890014648438,8.52525043487549,229.139999389648,79.5274963378906,49900,181.809997558594,70.8919982910156
177.220001220703,413.440002441406,8.48700046539307,225.460006713867,79.5625,50400,181.399993896484,70.8365020751953
180.929992675781,419.730010986328,8.8754997253418,225.089996337891,79.4850006103516,50700,183.25,71.4459991455078
182.710006713867,425.920013427734,8.80624961853027,231.910003662109,80.4625015258789,51200,182.830001831055,71.5910034179688
189.360000610352,427.309997558594,8.82524967193604,232.720001220703,80.8349990844727,51400,184.910003662109,71.9609985351562
184.630004882812,421.970001220703,8.76949977874756,230.160003662109,81.2799987792969,54500,185.360000610352,71.8190002441406
181.839996337891,414.329986572266,8.76650047302246,226.289993286133,80.5800018310547,54600,182.919998168945,70.609001159668
184.279998779297,419.600006103516,8.92000007629395,230.770004272461,82.875,55500,187.199996948242,71.9195022583008
187.300003051758,419.489990234375,8.80500030517578,231.399993896484,83.3649978637695,54900,188.360000610352,72.3304977416992
191.309997558594,434.049987792969,9.04599952697754,238.669998168945,85.9974975585938,55500,189.800003051758,72.8079986572266
189.399993896484,434.480010986328,9.36674976348877,236.729995727539,88.2099990844727,55400,196.839996337891,73.2925033569336
178.679992675781,425.559997558594,8.79625034332275,224.429992675781,83.9749984741211,54300,186.270004272461,70.1920013427734
180.070007324219,418.070007324219,8.93249988555908,228.580001831055,84.6999969482422,52300,187.740005493164,70.6589965820312
187.880004882812,425.5,9.17374992370605,232.5,85.7474975585938,49900,188.940002441406,70.9925003051758
185.479995727539,436.130004882812,9.06849956512451,235.649993896484,88.0199966430664,52100,193.570007324219,72.1360015869141
199.830001831055,447.769989013672,9.23600006103516,235.529998779297,87.8974990844727,52200,194.240005493164,72.5559997558594
225.279998779297,449.869995117188,9.2180004119873,235.940002441406,87.932502746582,52300,196.320007324219,71.7979965209961
231.289993286133,453.720001220703,9.26124954223633,238.789993286133,87.4300003051758,52900,195.149993896484,71.5859985351562
236.059997558594,468.040008544922,9.52674961090088,239.220001220703,89.7174987792969,52000,200.570007324219,72.5930023193359
241.759994506836,466.260009765625,9.44999980926514,242.240005493164,91.6324996948242,51400,201.910003662109,73.2204971313477
242.860000610352,457.850006103516,9.23550033569336,234.020004272461,90.0149993896484,52900,197.839996337891,71.598503112793
267.470001220703,465.910003662109,9.48999977111816,235.679992675781,91.2099990844727,51900,200.339996337891,72.0664978027344
264.950012207031,443.399993896484,9.15499973297119,216.080001831055,88.4075012207031,53300,196.330001831055,67.995002746582
265.140014648438,447.239990234375,9.19999980926514,220.639999389648,90.4449996948242,52400,198.440002441406,69.7484970092773
258.190002441406,455.040008544922,9.4977502822876,227.070007324219,91.1999969482422,52800,203.509994506836,70.6804962158203
258.899993896484,485.640014648438,9.52999973297119,237.550003051758,91.0274963378906,52600,204.699996948242,71.9020004272461
271.489990234375,476.890014648438,9.61225032806396,233.419998168945,91.0274963378906,52900,206.259994506836,73.2350006103516
259.852500152588,488.012503051758,9.79332489967346,237.048500061035,92.94362449646,53600,204.754000091553,73.5030750274658
260.260009765625,493.809997558594,9.83924961090088,240.279998779297,93.4625015258789,55000,210.699996948242,74.7850036621094
261.989990234375,493.160003662109,9.87174987792969,240.860000610352,93.1725006103516,53400,208.25,74.2590026855469
269.260009765625,502.779998779297,10.2159996032715,243.580001831055,95.3424987792969,53000,212.830001831055,74.8000030517578
274.790008544922,507.760009765625,10.5089998245239,244.5,95.7525024414062,52800,214.320007324219,75.5494995117188
278.239990234375,548.72998046875,10.4792499542236,245.070007324219,95.9199981689453,52700,213.669998168945,77.0869979858398
261.190002441406,525.5,10.0522499084473,239,95.4775009155273,53400,207.070007324219,75.5670013427734
262.799987792969,524.880004882812,10.3769998550415,239.729995727539,97.057502746582,53800,208.350006103516,76.0289993286133
258.5,523.260009765625,10.2272500991821,240.279998779297,97.7249984741211,54700,208.039993286133,75.681999206543
268.679992675781,527.390014648438,10.1347503662109,240.929992675781,96.5224990844727,53800,203.919998168945,75.9000015258789
263.230010986328,492.989990234375,10.2014999389648,242.029998779297,96.3274993896484,54400,202.880004882812,75.7774963378906
291.190002441406,502.410003662109,10.5107498168945,245.419998168945,98.3574981689453,54200,211.600006103516,78.286003112793
276.380004882812,490.100006103516,10.3284997940063,241.75,97,55300,208.75,77.9209976196289
289.619995117188,489.820007324219,10.4387502670288,239.869995117188,97.2724990844727,54700,211.75,78.4244995117188
267.540008544922,477.579986572266,10.12975025177,232.600006103516,92.8450012207031,54100,202.539993286133,75.7839965820312
268.739990234375,480.450012207031,10.1944999694824,230.710006713867,92.6149978637695,54200,201.300003051758,75.5934982299805
272.5,495.649993896484,10.4215002059937,233.5,94.8099975585938,55600,203.850006103516,76.5100021362305
267.119995117188,488.510009765625,10.2154998779297,230.119995117188,93.2525024414062,58600,202.020004272461,75.0169982910156
262.209991455078,484.480010986328,10.4654998779297,233.289993286133,95.0400009155273,59000,204.059997558594,76.1009979248047
261.790008544922,485.799987792969,10.6140003204346,234.5,96.1900024414062,59000,203.899993896484,76.5725021362305
257.820007324219,488.880004882812,10.6147499084473,253.669998168945,106.26000213623,57900,205.009994506836,74.1480026245117
254.429992675781,498.619995117188,11.0102500915527,251.960006713867,108.9375,56800,216.539993286133,73.7225036621094
250.020004272461,509.640014648438,11.2277498245239,249.830001831055,109.665000915527,57300,213.289993286133,73.2484970092773
249.25,502.109985351562,11.2867498397827,249.119995117188,110.0625,56900,212.940002441406,73.6804962158203
255.320007324219,509.079986572266,11.3354997634888,265.279998779297,113.902496337891,58000,216.350006103516,75.004997253418
252.119995117188,494.730010986328,11.1995000839233,268.440002441406,111.112503051758,57500,212.479995727539,74.7245025634766
248.990005493164,483.380004882812,11.164999961853,263,112.727500915527,57800,208.25,74.8050003051758
253.720001220703,466.929992675781,10.8500003814697,256.130004882812,109.375,58200,203.380004882812,74.015998840332
253.289993286133,475.470001220703,11.4402503967285,259.890014648438,113.01000213623,59000,209.190002441406,75.3310012817383
253.660003662109,481.329986572266,11.4429998397827,261.299987792969,115.01000213623,58700,208.699996948242,75.9225006103516
251.320007324219,482.679992675781,11.5640001296997,261.239990234375,114.907501220703,58000,208.899993896484,75.3864974975586
259.910003662109,482.350006103516,12.3369998931885,261.160003662109,114.607498168945,56980,210.279998779297,75.8990020751953
256.799987792969,491.869995117188,12.2607498168945,262.339996337891,115.5625,58400,211.490005493164,77.9300003051758
261.720001220703,484.529998779297,12.138500213623,262.589996337891,115.707496643066,57800,209.699996948242,77.3765029907227
269.329986572266,497.899993896484,12.1409997940063,269.010009765625,118.275001525879,55400,214.580001831055,79.0875015258789
270.980010986328,492.309997558594,12.683500289917,267.010009765625,124.370002746582,55900,213.020004272461,79.0210037231445
269.130004882812,488.809997558594,12.7202501296997,271.390014648438,125.857498168945,56100,213.690002441406,79.4100036621094
268.690002441406,490.579986572266,12.75,280.820007324219,124.824996948242,56400,216.470001220703,80.411003112793
278.290008544922,547.530029296875,12.7729997634888,303.910003662109,126.522499084473,56400,221.149993896484,82.6190032958984
272.010009765625,526.27001953125,12.6282501220703,293.220001220703,125.01000213623,55600,226.580001831055,81.7164993286133
279.359985351562,523.890014648438,13.1477499008179,293.660003662109,124.807502746582,55400,228.910003662109,82.2204971313477
282.160003662109,529.559997558594,13.3745002746582,293.200012207031,129.039993286133,54000,225.529998779297,81.7089996337891
291.75,556.549987792969,13.8210000991821,295.440002441406,134.179992675781,54200,227.270004272461,83.0354995727539
276.290008544922,552.840026855469,14.3465003967285,302.5,131.399993896484,54400,231.649993896484,86.4140014648438
261.660003662109,525.75,13.0155000686646,291.119995117188,120.879997253418,56400,217.300003051758,82.0920028686523
248.210006713867,516.049987792969,12.6225004196167,282.730010986328,120.959999084473,55600,214.25,79.552001953125
256.036502075195,505.568002319336,12.7925625801086,277.258001708984,119.470123291016,56500,213.561499786377,78.7349498748779
240.020004272461,507.019989013672,11.9130001068115,271.160003662109,112.819999694824,58700,202.660003662109,76.619499206543
244.929992675781,500.190002441406,12.7150001525879,273.720001220703,117.319999694824,58400,211.289993286133,77.8479995727539
247.779998779297,480.670013427734,12.3117504119873,268.089996337891,113.48999786377,59200,205.369995117188,76.6009979248047
241.600006103516,482.029998779297,12.1645002365112,266.609985351562,112,59000,204.029998779297,76.036003112793
238.550003051758,476.260009765625,12.8722496032715,266.149993896484,115.360000610352,60400,205.410003662109,75.963996887207
237.910003662109,495.989990234375,12.9910001754761,272.420013427734,115.540000915527,61000,208.779998779297,77.0719985961914
234.850006103516,483.859985351562,12.5144996643066,263.519989013672,112.129997253418,61000,205.050003051758,76.0449981689453
234.309997558594,470.200012207031,12.4635000228882,254.820007324219,110.339996337891,59500,202.910003662109,74.776496887207
233.889999389648,469.959991455078,12.1892499923706,252.529998779297,106.839996337891,59300,200.389999389648,72.9994964599609
239.339996337891,487.350006103516,12.5172500610352,248.149993896484,110.080001831055,59200,202.539993286133,71.5579986572266
241.009994506836,491.170013427734,12.637749671936,254.75,111.809997558594,58200,207.419998168945,73.2730026245117
235.050003051758,470.609985351562,12.1237497329712,249.020004272461,107.120002746582,58600,200.589996337891,70.760498046875
231.259994506836,473.079986572266,12.3479995727539,249.529998779297,108.220001220703,57800,203.190002441406,71.4144973754883
235.979995727539,482.880004882812,12.8737497329712,254.820007324219,112.279998779297,57900,207.820007324219,72.2480010986328
236.419998168945,490.649993896484,13.0349998474121,256.820007324219,114.959999084473,58200,209.440002441406,73.2259979248047
242.449996948242,493.480010986328,13.2257499694824,261.790008544922,114.089996337891,58200,207.259994506836,73.4664993286133
242.570007324219,500.029998779297,13.5305004119873,261.899993896484,115.809997558594,59258.8235294118,210.330001831055,73.4800033569336
250.190002441406,527.510009765625,13.6145000457764,266.630004882812,116.790000915527,59203.2679738562,212.460006713867,74.5045013427734
240.279998779297,503.059997558594,13.0622501373291,259.940002441406,113.019996643066,59203.2679738562,206.190002441406,72.9209976196289
251.369995117188,520.650024414062,13.6424999237061,264.649993896484,116.5,58700,210.380004882812,74.3010025024414
248.539993286133,505.869995117188,13.736499786377,258.660003662109,113.160003662109,59000,205.910003662109,72.6719970703125
251.509994506836,534.659973144531,13.96399974823,258.119995117188,115.080001831055,59900,209.830001831055,73.0145034790039
249.800003051758,531.789978027344,13.8387498855591,263.760009765625,114.970001220703,59700,210.580001831055,74.296501159668
250,539.440002441406,13.762749671936,264.450012207031,116.970001220703,59653.2679738562,215.809997558594,75.7610015869141
251.440002441406,539.809997558594,14.2259998321533,275.75,124.400001525879,60400,221.399993896484,78.4574966430664
266.950012207031,554.090026855469,14.2482500076294,276.140014648438,121.099998474121,60900,222.860000610352,78.5839996337891
257.619995117188,541.450012207031,14.0952501296997,271.820007324219,121.190002441406,60900,220.860000610352,78.4039993286133
261.549987792969,541.940002441406,13.9700002670288,266.720001220703,120.709999084473,60000,219.660003662109,77.9564971923828
262.549987792969,530.789978027344,13.8114995956421,265.929992675781,119.019996643066,59500,219.660003662109,78.6504974365234
261.010009765625,530.719970703125,13.4977502822876,261.399993896484,115.980003356934,60000,214.220001220703,76.7304992675781
260.950012207031,525.419982910156,13.6455001831055,267.559997558594,117.51000213623,60900,214.649993896484,77.796501159668
271.320007324219,489.049987792969,13.5247497558594,278.730010986328,116.870002746582,60900,214.800003051758,79.6654968261719
271.880004882812,485.230010986328,13.3610000610352,278.119995117188,115.75,60100,214.889999389648,80.7665023803711
283.489990234375,488.279998779297,13.5902500152588,284.790008544922,115.040000915527,60200,216.229995727539,82.0500030517578
284.959991455078,488.239990234375,13.1412496566772,277.109985351562,115.050003051758,60400,210.080001831055,79.5224990844727
287.450012207031,488.929992675781,13.3967504501343,283.290008544922,116.599998474121,59800,213.25,80.2129974365234
276.140014648438,486.239990234375,12.6269998550415,267.670013427734,111.199996948242,59000,202.679992675781,75.8310012817383
266.869995117188,504.209991455078,13.0240001678467,280.829986572266,115.319999694824,58100,204.720001220703,78.3619995117188
239.889999389648,475.739990234375,12.5340003967285,263.109985351562,108.860000610352,56600,202.470001220703,81.0504989624023
231.600006103516,484.119995117188,12.5807504653931,261.359985351562,108.769996643066,57400,202.330001831055,81.3014984130859
236.529998779297,487.220001220703,13.0194997787476,265.299987792969,110.440002441406,58800,206.429992675781,82.510498046875
239.279998779297,496.950012207031,13.7942495346069,287.380004882812,114.949996948242,58500,216.389999389648,87.4564971923828
256.380004882812,513.760009765625,14.1599998474121,294.679992675781,119.029998779297,60300,223.289993286133,88.1685028076172
276.100006103516,514.72998046875,14.5620002746582,293.410003662109,118.690002441406,60100,223.720001220703,88.0875015258789
274.200012207031,470.5,13.6307497024536,278.769989013672,116.319999694824,60200,218.389999389648,88.1500015258789
249.990005493164,480.239990234375,12.7700004577637,272.429992675781,115.970001220703,60200,211.009994506836,87.0195007324219
261.040008544922,490.760009765625,13.4180002212524,276.480010986328,119.48999786377,61300,216.550003051758,87.635498046875
258.690002441406,486.769989013672,13.4567499160767,275.079986572266,119.209999084473,61000,215.440002441406,87.4919967651367
253.5,482.839996337891,13.2969999313354,276.950012207031,119.26000213623,63200,216.509994506836,88.8509979248047
245.850006103516,479.100006103516,13.5152502059937,278.959991455078,120.300003051758,66300,217.229995727539,89.0690002441406
250.440002441406,480.630004882812,13.4222497940063,275,119.389999389648,65700,214.460006713867,88.5074996948242
253.020004272461,481.790008544922,13.428750038147,271.970001220703,118.029998779297,64800,211.080001831055,87.338996887207
249.940002441406,484.670013427734,13.4402503967285,272.940002441406,118.639999389648,64600,212.419998168945,88.1959991455078
260,488.239990234375,13.0877504348755,269.700012207031,117.339996337891,64700,210.389999389648,87.1094970703125
268.859985351562,476.619995117188,13.1400003433228,268.429992675781,113.849998474121,67500,210.110000610352,86.7429962158203
270.140014648438,482.880004882812,12.9577503204346,276.920013427734,115.169998168945,67700,213.860000610352,88.4440002441406
270.089996337891,485,13.2347497940063,275.589996337891,116.029998779297,66600,213.869995117188,88.5715026855469
287.110498809814,491.875999450684,13.3195875644684,277.797999572754,119.84999961853,68000,213.873500061035,89.0966991424561
277.619995117188,491.359985351562,13.2612495422363,277.809997558594,116.589996337891,68200,215.229995727539,89.6595001220703
291.369995117188,490.700012207031,13.40149974823,276.970001220703,119.050003051758,66700,214.070007324219,88.0370025634766
284.989990234375,504.579986572266,13.3900003433228,286.549987792969,122.720001220703,67800,216.210006713867,89.9049987792969
320.890014648438,503.380004882812,13.5445003509521,287.519989013672,123.080001831055,69500,215.369995117188,91.3974990844727
316.429992675781,497.519989013672,13.3959999084473,281.850006103516,122.940002441406,69700,214.240005493164,91.3385009765625
319.769989013672,498.309997558594,13.5582504272461,279.700012207031,122.25,71500,214.360000610352,91.3994979858398
342,515.780029296875,13.6067495346069,285.579986572266,123.75,72900,214.289993286133,90.9739990234375
332.859985351562,512.659973144531,13.3500003814697,283.399993896484,124.379997253418,71700,216.009994506836,90.9274978637695
332.450012207031,493.600006103516,12.9307498931885,277.920013427734,121.779998779297,73900,211.800003051758,89.2064971923828
343.299987792969,501.089996337891,12.9722499847412,277.119995117188,123.23999786377,72900,210.520004272461,88.7665023803711
341.220001220703,503.220001220703,13.0132503509521,273.549987792969,122.410003662109,73400,213.259994506836,89.0885009765625
320.339996337891,522.419982910156,13.3087501525879,274.190002441406,121.779998779297,73800,214.199996948242,88.0029983520508
326.970001220703,519.780029296875,13.3605003356934,275.549987792969,127.879997253418,73800,214.130004882812,88.3884963989258
318.529998779297,524.830017089844,13.2425003051758,275.670013427734,127.809997558594,73800,219.279998779297,88.1500015258789
328.059997558594,532.900024414062,13.3412504196167,274.480010986328,128.699996948242,73300,219.419998168945,87.3949966430664
336.100006103516,534.450012207031,13.2720003128052,276.399993896484,126.660003662109,73000,218.589996337891,86.5504989624023
325.570007324219,528.909973144531,13.3322496414185,272.790008544922,128.229995727539,73000,222.589996337891,86.9684982299805
321.959991455078,527.330017089844,13.2782497406006,267.089996337891,131.880004882812,72300,223.940002441406,86.1750030517578
330.790008544922,514.47998046875,13.0092496871948,268.109985351562,130.960006713867,73900,221.020004272461,86.6190032958984
328.390014648438,513.969970703125,12.9937496185303,267.399993896484,131.970001220703,77800,222.75,86.942497253418
317.290008544922,519.119995117188,12.8999996185303,277,136.690002441406,78700,224.960006713867,88.8044967651367
318.429992675781,530.869995117188,12.9432497024536,276.779998779297,134.869995117188,78300,224.149993896484,87.9359970092773
